classifier,In taxon,Group,ratio,sample,dataset
kraken,794920,S,0.1749570926820078,S61,strain
kraken,1432969,S,0.25221693448941424,S62,strain
kraken,2814579,S,0.44658078974275,S63,strain
kraken,1536291,S,0.24614939687997442,S64,strain
kraken,1564930,S,0.3109719590102741,S65,strain
kraken,1694766,S,0.267693001712524,S66,strain
kraken,1461376,S,0.23001142835917188,S67,strain
kraken,1618934,S,0.2522489086167315,S68,strain
kraken,933171,S,0.15940395553427522,S69,strain
kraken,1337388,S,0.23752654747962784,S7,strain
kraken,1367324,S,0.2222108822753163,S70,strain
kraken,1920119,S,0.30646381509119447,S71,strain
kraken,1590291,S,0.29241998536328834,S72,strain
kraken,1638578,S,0.25391543445675296,S73,strain
kraken,1260775,S,0.1985446802104288,S74,strain
kraken,1413932,S,0.225987331634138,S75,strain
kraken,1147103,S,0.17868814179617018,S76,strain
kraken,977527,S,0.1548010271853184,S77,strain
kraken,1196772,S,0.18616842632198152,S78,strain
kraken,1992376,S,0.3156479225350997,S79,strain
kraken,892675,S,0.15223116046128682,S8,strain
kraken,1083317,S,0.1666105565117437,S80,strain
kraken,2407378,S,0.37986798070567346,S81,strain
kraken,1798025,S,0.28744291587759513,S82,strain
kraken,1457822,S,0.25104623982217283,S83,strain
kraken,1024177,S,0.16716691098088637,S84,strain
kraken,782272,S,0.13422041280216546,S85,strain
kraken,1723447,S,0.27288275814022345,S86,strain
kraken,1550674,S,0.25190131255016546,S87,strain
kraken,1239239,S,0.19675679057095938,S88,strain
kraken,1251212,S,0.2042642695883752,S89,strain
kraken,1375156,S,0.2205908726483269,S9,strain
kraken,1459599,S,0.2291363487797963,S90,strain
kraken,1367496,S,0.2084926508984268,S91,strain
kraken,1021866,S,0.173153223588595,S92,strain
kraken,1576385,S,0.2749848934798445,S93,strain
kraken,1120287,S,0.1927316462394786,S94,strain
kraken,1735061,S,0.2797352556085753,S95,strain
kraken,1102136,S,0.1805599584140797,S96,strain
kraken,1209719,S,0.18573651347163528,S97,strain
kraken,1186702,S,0.19816453891045255,S98,strain
kraken,1119086,S,0.17542608882399094,S99,strain
kraken,86184,U,0.01404440779690819,S0,strain
kraken,52745,U,0.010121187524525819,S1,strain
kraken,141368,U,0.022375201525276882,S10,strain
kraken,21555,U,0.0035203550177185486,S11,strain
kraken,55463,U,0.008634162189863768,S12,strain
kraken,36721,U,0.005937751037784542,S13,strain
kraken,71525,U,0.011333402313519382,S14,strain
kraken,57922,U,0.009695655317963662,S15,strain
kraken,28588,U,0.004461329010373979,S16,strain
kraken,60230,U,0.010368527739642017,S17,strain
kraken,30115,U,0.005026057391350208,S18,strain
kraken,29026,U,0.004805243287583695,S19,strain
kraken,26063,U,0.004273439107632851,S2,strain
kraken,61830,U,0.009843563283938801,S20,strain
kraken,14919,U,0.0022762416609133805,S21,strain
kraken,49386,U,0.008155096439885764,S22,strain
kraken,37624,U,0.0062029746382683505,S23,strain
kraken,17422,U,0.002739146239153157,S24,strain
kraken,45488,U,0.008628042922465023,S25,strain
kraken,124404,U,0.020925140697703168,S26,strain
kraken,38054,U,0.006257465415721705,S27,strain
kraken,23936,U,0.0037340791507465975,S28,strain
kraken,40628,U,0.006521315865041442,S29,strain
kraken,100600,U,0.015533028375415077,S3,strain
kraken,33427,U,0.005287872426656812,S30,strain
kraken,35961,U,0.005600211170054965,S31,strain
kraken,19648,U,0.003072589136439503,S32,strain
kraken,91691,U,0.014018825905174509,S33,strain
kraken,25680,U,0.004423449518932639,S34,strain
kraken,67279,U,0.01089419728019926,S35,strain
kraken,106012,U,0.016812274616132786,S36,strain
kraken,20404,U,0.0032786848366611085,S37,strain
kraken,41168,U,0.006882954989272969,S38,strain
kraken,27794,U,0.00432990802100116,S39,strain
kraken,82615,U,0.013780937884442962,S4,strain
kraken,26414,U,0.004237262985420793,S40,strain
kraken,18804,U,0.003084187796923193,S41,strain
kraken,15760,U,0.0025514875123628152,S42,strain
kraken,240032,U,0.03730535804483817,S43,strain
kraken,118740,U,0.020262096722587938,S44,strain
kraken,124228,U,0.019440560425467653,S45,strain
kraken,25505,U,0.003957260653999191,S46,strain
kraken,86323,U,0.01381279165347227,S47,strain
kraken,67608,U,0.01057103575604999,S48,strain
kraken,41044,U,0.008278191109153368,S49,strain
kraken,38115,U,0.006174195410733429,S5,strain
kraken,28094,U,0.004360735622292682,S50,strain
kraken,30261,U,0.004939074788113186,S51,strain
kraken,54687,U,0.008840336129020056,S52,strain
kraken,119636,U,0.01897939055462952,S53,strain
kraken,38126,U,0.006206093548485289,S54,strain
kraken,53070,U,0.008485572368405274,S55,strain
kraken,25920,U,0.0040356966084111575,S56,strain
kraken,23686,U,0.003910499971438128,S57,strain
kraken,55725,U,0.00940515377109957,S58,strain
kraken,64076,U,0.010118182314877657,S59,strain
kraken,113119,U,0.0186972472060079,S6,strain
kraken,25895,U,0.004207180102402065,S60,strain
kraken,19711,U,0.0043382720951228495,S61,strain
kraken,34511,U,0.006074282574266557,S62,strain
kraken,22164,U,0.0035166952584590135,S63,strain
kraken,24250,U,0.0038854116012782603,S64,strain
kraken,92304,U,0.018342006162885456,S65,strain
kraken,148846,U,0.023510639541330397,S66,strain
kraken,22297,U,0.003509408131873286,S67,strain
kraken,72471,U,0.01129183194396013,S68,strain
kraken,41108,U,0.007022054697480939,S69,strain
kraken,21880,U,0.003885993338398623,S7,strain
kraken,21426,U,0.003482049875253361,S70,strain
kraken,27150,U,0.004333321309630252,S71,strain
kraken,27111,U,0.0049851242465587175,S72,strain
kraken,96011,U,0.01487794586380832,S73,strain
kraken,25633,U,0.004036640786685904,S74,strain
kraken,27739,U,0.004433496513410372,S75,strain
kraken,66195,U,0.01031142063633125,S76,strain
kraken,45810,U,0.00725446463919609,S77,strain
kraken,38349,U,0.005965524745750794,S78,strain
kraken,57038,U,0.009036409897307043,S79,strain
kraken,20409,U,0.0034804220504152153,S8,strain
kraken,28203,U,0.0043375277276186995,S80,strain
kraken,148891,U,0.02349399367911829,S81,strain
kraken,70899,U,0.011334333667666254,S82,strain
kraken,37554,U,0.0064670381502555715,S83,strain
kraken,33034,U,0.005391833381673871,S84,strain
kraken,23713,U,0.004068621462583026,S85,strain
kraken,127418,U,0.020174786504436163,S86,strain
kraken,35923,U,0.005835559795765966,S87,strain
kraken,37503,U,0.005954436486248972,S88,strain
kraken,62909,U,0.010270090868322151,S89,strain
kraken,113988,U,0.01828498904228865,S9,strain
kraken,38965,U,0.006116952553547079,S90,strain
kraken,163128,U,0.02487099717714609,S91,strain
kraken,76296,U,0.01292821010476466,S92,strain
kraken,60134,U,0.01048978617819693,S93,strain
kraken,115003,U,0.019784856480954217,S94,strain
kraken,85468,U,0.013779580560195702,S95,strain
kraken,22324,U,0.0036572805095159903,S96,strain
kraken,73780,U,0.011327952990683995,S97,strain
kraken,120654,U,0.020147723925384588,S98,strain
kraken,29601,U,0.004640204287497972,S99,strain
rspc_gold,8704,C,0.0014183900197750033,S0,strain
rspc_gold,4497,C,0.0008629250222351427,S1,strain
rspc_gold,11152,C,0.001765097104082167,S10,strain
rspc_gold,8026,C,0.0013108034967389966,S11,strain
rspc_gold,13951,C,0.0021718117792183874,S12,strain
rspc_gold,7193,C,0.0011631013102797912,S13,strain
rspc_gold,17066,C,0.0027041716117439576,S14,strain
rspc_gold,6767,C,0.0011327390373141013,S15,strain
rspc_gold,6452,C,0.001006873487719561,S16,strain
rspc_gold,6451,C,0.0011105324995588685,S17,strain
rspc_gold,4597,C,0.000767218523262059,S18,strain
rspc_gold,2275,C,0.00037662538686876967,S19,strain
rspc_gold,8219,C,0.0013476344252631855,S2,strain
rspc_gold,6931,C,0.0011034406780038788,S20,strain
rspc_gold,3017,C,0.0004603137670739103,S21,strain
rspc_gold,4712,C,0.000778091249032959,S22,strain
rspc_gold,15124,C,0.002493455996947973,S23,strain
rspc_gold,3970,C,0.0006241769354516148,S24,strain
rspc_gold,9292,C,0.0017624818597332264,S25,strain
rspc_gold,5754,C,0.0009678407412509569,S26,strain
rspc_gold,3743,C,0.000615485705866567,S27,strain
rspc_gold,2885,C,0.00045006761154344643,S28,strain
rspc_gold,6494,C,0.0010423704151712888,S29,strain
rspc_gold,4380,C,0.0006762889093868592,S3,strain
rspc_gold,9262,C,0.0014651711016751548,S30,strain
rspc_gold,21342,C,0.0033235924137624945,S31,strain
rspc_gold,10130,C,0.001584147639432359,S32,strain
rspc_gold,11885,C,0.001817122137210839,S33,strain
rspc_gold,14720,C,0.0025355598488585847,S34,strain
rspc_gold,7749,C,0.001254762031603681,S35,strain
rspc_gold,4674,C,0.0007412422325378697,S36,strain
rspc_gold,5436,C,0.0008735018022000483,S37,strain
rspc_gold,23395,C,0.003911453847018099,S38,strain
rspc_gold,8530,C,0.001328852105459448,S39,strain
rspc_gold,4422,C,0.0007376300590087367,S4,strain
rspc_gold,9760,C,0.0015656730043805155,S40,strain
rspc_gold,8139,C,0.0013349398317572328,S41,strain
rspc_gold,16198,C,0.002622398142465284,S42,strain
rspc_gold,13362,C,0.0020766989159575707,S43,strain
rspc_gold,5728,C,0.0009774405425887125,S44,strain
rspc_gold,3689,C,0.0005772951943969972,S45,strain
rspc_gold,3612,C,0.0005604244454908872,S46,strain
rspc_gold,5418,C,0.0008669497721176601,S47,strain
rspc_gold,19329,C,0.003022239233947022,S48,strain
rspc_gold,10737,C,0.0021655529642783597,S49,strain
rspc_gold,7271,C,0.0011778190956694941,S5,strain
rspc_gold,4874,C,0.0007565396676533968,S50,strain
rspc_gold,9983,C,0.0016293838144718924,S51,strain
rspc_gold,17527,C,0.0028332980659632914,S52,strain
rspc_gold,4733,C,0.0007508563935191877,S53,strain
rspc_gold,5448,C,0.0008868173333721832,S54,strain
rspc_gold,9940,C,0.001589345945768766,S55,strain
rspc_gold,5354,C,0.0008336080108577677,S56,strain
rspc_gold,3127,C,0.0005162599599209249,S57,strain
rspc_gold,17810,C,0.003005936090861971,S58,strain
rspc_gold,4890,C,0.0007721754091976987,S59,strain
rspc_gold,11710,C,0.001935525992824835,S6,strain
rspc_gold,6449,C,0.0010477738745082418,S60,strain
rspc_gold,2358,C,0.000518981563609136,S61,strain
rspc_gold,3598,C,0.000633284132659473,S62,strain
rspc_gold,3434,C,0.0005448624579294465,S63,strain
rspc_gold,5943,C,0.000952206232841101,S64,strain
rspc_gold,8273,C,0.0016439527754544914,S65,strain
rspc_gold,9740,C,0.0015384600804358738,S66,strain
rspc_gold,6567,C,0.0010336046643948454,S67,strain
rspc_gold,4247,C,0.0006617324207751883,S68,strain
rspc_gold,4977,C,0.000850169461646459,S69,strain
rspc_gold,6063,C,0.0010768179895206055,S7,strain
rspc_gold,4778,C,0.0007764974472118249,S70,strain
rspc_gold,4624,C,0.0007380212794007472,S71,strain
rspc_gold,6822,C,0.001254417675852,S72,strain
rspc_gold,12146,C,0.001882154445447041,S73,strain
rspc_gold,5598,C,0.0008815634191810436,S74,strain
rspc_gold,5238,C,0.0008371842797953614,S75,strain
rspc_gold,13571,C,0.002114000898189461,S76,strain
rspc_gold,2467,C,0.00039067374514072806,S77,strain
rspc_gold,4279,C,0.0006656361414135349,S78,strain
rspc_gold,6878,C,0.001089667016264207,S79,strain
rspc_gold,3030,C,0.0005167171645426976,S8,strain
rspc_gold,8962,C,0.001378325833950955,S80,strain
rspc_gold,3736,C,0.0005895155542321963,S81,strain
rspc_gold,8555,C,0.0013676529221411417,S82,strain
rspc_gold,5919,C,0.0010192897002489244,S83,strain
rspc_gold,9429,C,0.0015390082023310203,S84,strain
rspc_gold,5633,C,0.0009664970564133677,S85,strain
rspc_gold,5201,C,0.0008235026810150252,S86,strain
rspc_gold,5860,C,0.0009519355399935574,S87,strain
rspc_gold,12459,C,0.001978143726693223,S88,strain
rspc_gold,6970,C,0.0011378742843187047,S89,strain
rspc_gold,6416,C,0.0010292003517503945,S9,strain
rspc_gold,4630,C,0.0007268443557788522,S90,strain
rspc_gold,8632,C,0.0013160614999563956,S91,strain
rspc_gold,6610,C,0.0011200517562191255,S92,strain
rspc_gold,6590,C,0.0011495608293863335,S93,strain
rspc_gold,5507,C,0.0009474118470006424,S94,strain
rspc_gold,7277,C,0.0011732345174397917,S95,strain
rspc_gold,5263,C,0.0008622230479117836,S96,strain
rspc_gold,8743,C,0.001342373176979536,S97,strain
rspc_gold,3802,C,0.0006348869193256105,S98,strain
rspc_gold,4080,C,0.0006395741188808394,S99,strain
rspc_gold,17111,D,0.0027883813911270773,S0,strain
rspc_gold,10170,D,0.001951511557956727,S1,strain
rspc_gold,14203,D,0.0022479980424389362,S10,strain
rspc_gold,19172,D,0.003131164295973093,S11,strain
rspc_gold,18753,D,0.0029193596369925037,S12,strain
rspc_gold,17507,D,0.0028308653745402895,S13,strain
rspc_gold,16207,D,0.0025680598448104023,S14,strain
rspc_gold,13059,D,0.002185967059004706,S15,strain
rspc_gold,11282,D,0.0017606240992641179,S16,strain
rspc_gold,13515,D,0.0023265922696540237,S17,strain
rspc_gold,15241,D,0.0025436540163230456,S18,strain
rspc_gold,10782,D,0.0017849560093270657,S19,strain
rspc_gold,14027,D,0.00229994744898001,S2,strain
rspc_gold,14220,D,0.00226387627199757,S20,strain
rspc_gold,22996,D,0.0035085765288802263,S21,strain
rspc_gold,14945,D,0.0024678636920198583,S22,strain
rspc_gold,12309,D,0.002029353998045001,S23,strain
rspc_gold,15849,D,0.002491833816114016,S24,strain
rspc_gold,11289,D,0.002141267511249289,S25,strain
rspc_gold,12087,D,0.002033071087851984,S26,strain
rspc_gold,12598,D,0.002071570644538341,S27,strain
rspc_gold,9130,D,0.0014243040878307333,S28,strain
rspc_gold,16269,D,0.0026113834746568677,S29,strain
rspc_gold,17021,D,0.0026281081111127237,S3,strain
rspc_gold,16338,D,0.0025845352471570585,S30,strain
rspc_gold,16319,D,0.002541359975643808,S31,strain
rspc_gold,15724,D,0.0024589474316322225,S32,strain
rspc_gold,15373,D,0.0023504096436972846,S33,strain
rspc_gold,13851,D,0.002385872246368224,S34,strain
rspc_gold,13405,D,0.0021706136319070003,S35,strain
rspc_gold,15323,D,0.002430050220192079,S36,strain
rspc_gold,12413,D,0.001994624332360044,S37,strain
rspc_gold,16420,D,0.002745290539347604,S38,strain
rspc_gold,17579,D,0.0027385569943577533,S39,strain
rspc_gold,11712,D,0.0019536687587314162,S4,strain
rspc_gold,16292,D,0.0026135189126400985,S40,strain
rspc_gold,14797,D,0.0024269694914008815,S41,strain
rspc_gold,15849,D,0.0025658962933653717,S42,strain
rspc_gold,20794,D,0.0032317674942689513,S43,strain
rspc_gold,13275,D,0.002265279888768358,S44,strain
rspc_gold,24024,D,0.0037595391027903124,S45,strain
rspc_gold,11376,D,0.0017650577220111666,S46,strain
rspc_gold,14225,D,0.0022761831872229075,S47,strain
rspc_gold,15149,D,0.0023686637774878905,S48,strain
rspc_gold,15027,D,0.0030308060346661927,S49,strain
rspc_gold,15678,D,0.002539657238606289,S5,strain
rspc_gold,14966,D,0.002323014498584476,S50,strain
rspc_gold,12525,D,0.0020442785010778776,S51,strain
rspc_gold,16357,D,0.002644163659779857,S52,strain
rspc_gold,12753,D,0.0020231716853053453,S53,strain
rspc_gold,12191,D,0.001984432839783459,S54,strain
rspc_gold,12564,D,0.002008907692418388,S55,strain
rspc_gold,14735,D,0.0022942125588325006,S56,strain
rspc_gold,10043,D,0.0016580744411531336,S57,strain
rspc_gold,13426,D,0.00226601336080364,S58,strain
rspc_gold,17193,D,0.002714930840559516,S59,strain
rspc_gold,12361,D,0.002043128676115097,S6,strain
rspc_gold,18736,D,0.003044051994539683,S60,strain
rspc_gold,12140,D,0.002671940704925747,S61,strain
rspc_gold,11922,D,0.0020983917258383094,S62,strain
rspc_gold,13359,D,0.002119632374921222,S63,strain
rspc_gold,15202,D,0.0024357124603147265,S64,strain
rspc_gold,10407,D,0.0020680063500731166,S65,strain
rspc_gold,15534,D,0.002453638489680787,S66,strain
rspc_gold,13648,D,0.0021481097091001753,S67,strain
rspc_gold,11774,D,0.0018345273186265757,S68,strain
rspc_gold,18638,D,0.003183736874857686,S69,strain
rspc_gold,14438,D,0.002564258309862857,S7,strain
rspc_gold,14646,D,0.0023801970723868536,S70,strain
rspc_gold,11886,D,0.001897084975553045,S71,strain
rspc_gold,10758,D,0.0019781626146021425,S72,strain
rspc_gold,13755,D,0.002131486447976622,S73,strain
rspc_gold,16730,D,0.0026346116475346303,S74,strain
rspc_gold,15690,D,0.0025077169434878236,S75,strain
rspc_gold,15093,D,0.0023510880227229783,S76,strain
rspc_gold,9767,D,0.0015467006359098057,S77,strain
rspc_gold,15754,D,0.0024506734685274196,S78,strain
rspc_gold,12090,D,0.0019153931704905878,S79,strain
rspc_gold,11121,D,0.0018965054742176041,S8,strain
rspc_gold,15232,D,0.0023426310090092555,S80,strain
rspc_gold,9817,D,0.0015490562622851901,S81,strain
rspc_gold,13407,D,0.0021433223526763634,S82,strain
rspc_gold,14295,D,0.00246169053303909,S83,strain
rspc_gold,18678,D,0.0030486366744234593,S84,strain
rspc_gold,17861,D,0.003064548894833865,S85,strain
rspc_gold,14973,D,0.0023707567088709814,S86,strain
rspc_gold,13677,D,0.002221778563223871,S87,strain
rspc_gold,18546,D,0.0029445905413959797,S88,strain
rspc_gold,14608,D,0.0023848016564315118,S89,strain
rspc_gold,15451,D,0.0024785184904762073,S9,strain
rspc_gold,13200,D,0.00207221285016865,S90,strain
rspc_gold,17458,D,0.002661700841779281,S91,strain
rspc_gold,17755,D,0.0030085505191634757,S92,strain
rspc_gold,11308,D,0.0019725696295448646,S93,strain
rspc_gold,13593,D,0.002338509031465359,S94,strain
rspc_gold,13192,D,0.002126880548861582,S95,strain
rspc_gold,17475,D,0.002862881961287938,S96,strain
rspc_gold,14833,D,0.0022774129399676835,S97,strain
rspc_gold,13726,D,0.0022920720291066095,S98,strain
rspc_gold,10184,D,0.0015964271634025657,S99,strain
rspc_gold,437766,F,0.0713376522744513,S0,strain
rspc_gold,282133,F,0.054138231109243394,S1,strain
rspc_gold,331006,F,0.05239039921393667,S10,strain
rspc_gold,437650,F,0.07147684405031421,S11,strain
rspc_gold,361443,F,0.056267376167732176,S12,strain
rspc_gold,384699,F,0.06220546516937653,S13,strain
rspc_gold,335180,F,0.05311052624073244,S14,strain
rspc_gold,302803,F,0.05068668223966629,S15,strain
rspc_gold,396553,F,0.061884485768080456,S16,strain
rspc_gold,371282,F,0.06391578476224086,S17,strain
rspc_gold,423158,F,0.07062315768251606,S18,strain
rspc_gold,459163,F,0.07601426044431862,S19,strain
rspc_gold,306210,F,0.05020794955102081,S2,strain
rspc_gold,281099,F,0.0447519941056431,S20,strain
rspc_gold,514149,F,0.0784454302377474,S21,strain
rspc_gold,364174,F,0.06013595129994245,S22,strain
rspc_gold,248352,F,0.04094517216040882,S23,strain
rspc_gold,437390,F,0.06876794705218685,S24,strain
rspc_gold,233678,F,0.04432342187029067,S25,strain
rspc_gold,284789,F,0.04790239778590872,S26,strain
rspc_gold,336064,F,0.05526117773346032,S27,strain
rspc_gold,352072,F,0.054924160877408756,S28,strain
rspc_gold,415334,F,0.06666644194868372,S29,strain
rspc_gold,402900,F,0.06220931543195561,S3,strain
rspc_gold,442038,F,0.06992672246191774,S30,strain
rspc_gold,325876,F,0.050748711527844936,S31,strain
rspc_gold,314442,F,0.049173006124224074,S32,strain
rspc_gold,400831,F,0.06128387744050129,S33,strain
rspc_gold,194725,F,0.03354190839463233,S34,strain
rspc_gold,280136,F,0.04536121002520697,S35,strain
rspc_gold,378874,F,0.06008502559061892,S36,strain
rspc_gold,321697,F,0.05169295608210981,S37,strain
rspc_gold,263384,F,0.044035664032614455,S38,strain
rspc_gold,408749,F,0.0636772531365116,S39,strain
rspc_gold,292141,F,0.04873179173877687,S4,strain
rspc_gold,325583,F,0.052229151002584163,S40,strain
rspc_gold,411897,F,0.0675583870108501,S41,strain
rspc_gold,252052,F,0.040806315384903064,S42,strain
rspc_gold,326814,F,0.05079286630143373,S43,strain
rspc_gold,299787,F,0.051156418984120516,S44,strain
rspc_gold,568790,F,0.0890104997617425,S45,strain
rspc_gold,498589,F,0.07735920926158804,S46,strain
rspc_gold,379866,F,0.060783451852205066,S47,strain
rspc_gold,263302,F,0.04116931216186656,S48,strain
rspc_gold,262972,F,0.053039004761312174,S49,strain
